City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
282,kemecse,48.0753,21.8063,54.01399999999995,89,29,2.98,HU,1714966002
283,colchani,-20.3,-66.9333,44.06000000000006,29,3,3.11,BO,1714965888
284,haiku-pauwela,20.9219,-156.3051,79.214,64,20,9.26,US,1714965888
285,karratha,-20.7377,116.8463,89.22200000000004,18,0,5.08,AU,1714965806
286,tarko-sale,64.9225,77.785,25.50200000000001,92,100,8.89,RU,1714966003
287,bu'aale,1.0833,42.5833,75.86599999999993,98,96,2.19,SO,1714966003
288,tsiombe,-25.3,45.4833,62.70799999999991,83,0,2.04,MG,1714965889
289,buta,2.7858,24.73,71.67199999999997,81,4,1.0,CD,1714966004
290,dohad,22.8333,74.2667,87.83600000000007,36,3,3.96,IN,1714966004
291,ola,59.5833,151.2833,38.13799999999998,74,31,1.05,RU,1714965889
292,cockburn town,21.4612,-71.1419,77.738,85,92,9.68,TC,1714965890
293,rongelap,11.1635,166.8941,81.75200000000001,79,77,8.1,MH,1714966004
294,pruzhany,52.5567,24.4644,52.75399999999996,91,100,3.06,BY,1714965890
295,charters towers,-20.1,146.2667,84.38000000000005,37,66,4.83,AU,1714966005
296,ati,13.2154,18.3353,85.98200000000003,14,0,4.34,TD,1714966005
297,fort bragg,35.139,-79.006,70.37600000000003,93,100,1.79,US,1714965891
298,grants pass,42.439,-123.3284,50.846000000000004,69,100,0.0,US,1714966005
299,camarinas,43.1311,-9.1817,46.92199999999997,77,5,1.9,ES,1714965891
300,baxter,46.3433,-94.2867,57.488,52,0,0.0,US,1714965891
301,ituango,7.1712,-75.764,68.18,99,100,0.52,CO,1714965892
302,sosnogorsk,63.6023,53.8817,27.536,94,100,1.79,RU,1714966006
303,kaa-khem,51.6833,94.7333,69.40400000000005,28,89,2.8,RU,1714965892
304,sungai raya,0.7,108.9,88.43,63,1,1.08,ID,1714966006
305,gurupa,-1.405,-51.64,75.43399999999991,99,100,1.43,BR,1714966006
306,tubarjal,30.4999,38.216,60.63799999999998,55,0,4.69,SA,1714965893
307,happy valley-goose bay,53.3168,-60.3315,53.906000000000006,54,75,6.17,CA,1714966007
308,kaohsiung,22.6163,120.3133,89.54599999999999,65,75,5.14,TW,1714966007
309,yamada,39.4667,141.95,67.63999999999993,56,100,2.84,JP,1714965894
310,tuy hoa,13.0833,109.3,93.56,47,72,3.25,VN,1714965894
311,kerman,30.2832,57.0788,55.25600000000003,44,0,2.06,IR,1714965894
312,guerrero negro,27.9769,-114.0611,60.9260000000001,85,8,9.31,MX,1714966008
313,egilsstadir,65.2653,-14.3948,39.110000000000014,75,75,5.14,IS,1714965895
314,rio preto da eva,-2.6994,-59.6997,74.98399999999998,100,100,1.0,BR,1714966008
315,carutapera,-1.195,-46.02,77.68399999999991,95,100,4.1,BR,1714965895
316,bikenibeu village,1.3673,173.1241,87.76399999999995,70,75,2.57,KI,1714966008
317,palmer,42.1584,-72.3287,49.370000000000005,83,100,1.54,US,1714966009
318,puerto lempira,15.2667,-83.7667,79.93399999999991,82,0,3.82,HN,1714965896
319,sanctuary point,-35.1114,150.629,67.74799999999999,62,79,6.29,AU,1714966009
320,fengcheng,40.4536,124.0717,56.03000000000003,90,100,2.55,CN,1714965896
321,magadan,59.5667,150.8,37.52600000000007,75,17,0.98,RU,1714966009
322,antalaha,-14.9003,50.2788,73.14799999999997,88,51,3.18,MG,1714965897
323,biltine,14.5333,20.9167,82.84999999999997,14,21,3.75,TD,1714966010
324,tateyama,34.9833,139.8667,71.09600000000006,76,100,7.93,JP,1714965897
325,maceio,-9.6658,-35.7353,78.2419999999999,88,40,1.54,BR,1714965924
326,sarkand,45.41,79.9186,61.61000000000007,74,100,1.61,KZ,1714966010
327,taltal,-25.4,-70.4833,61.59199999999993,78,83,1.31,CL,1714966011
328,bamboo flat,11.7,92.7167,93.29000000000002,62,40,1.54,IN,1714966011
329,lukolela,-1.0605,17.1821,73.56200000000007,79,32,0.96,CD,1714966011
330,tarawa,1.419,172.984,87.88999999999993,70,75,2.57,KI,1714965898
331,mejit,10.2753,170.8646,82.238,76,94,7.67,MH,1714965898
332,quellon,-43.1167,-73.6167,40.136000000000024,94,100,2.76,CL,1714966011
333,scottburgh,-30.2867,30.7532,65.74999999999994,62,0,2.75,ZA,1714966012
334,newman,37.3138,-121.0208,59.287999999999954,62,39,1.34,US,1714965865
335,ivins,37.1686,-113.6794,52.916,34,33,1.34,US,1714965899
336,gereida,11.2811,25.1414,76.83800000000002,15,0,3.03,SD,1714966012
337,dalandzadgad,43.5708,104.425,64.43599999999998,22,3,4.15,MN,1714966012
338,santa rosalia,27.3167,-112.2833,71.99600000000004,38,79,3.38,MX,1714965900
339,cill airne,52.05,-9.5167,46.886000000000024,97,64,1.18,IE,1714965900
340,al mutayrifi,25.4788,49.5576,77.34199999999993,33,5,4.01,SA,1714966013
341,puerto deseado,-47.7503,-65.8938,40.406000000000006,58,5,4.04,AR,1714965901
342,villa gesell,-37.2639,-56.973,63.05000000000001,94,100,4.86,AR,1714965901
343,aydincik,36.1437,33.3202,62.67199999999997,55,6,5.91,TR,1714965901
344,aykhal,66.0,111.5,31.136000000000024,95,100,5.32,RU,1714965902
345,nar'yan-mar,67.6713,53.087,19.112000000000023,88,89,1.79,RU,1714965902
346,ryotsu-minato,38.0833,138.4333,63.66199999999998,60,100,1.47,JP,1714965902
347,maumere,-8.6199,122.2111,85.06400000000002,69,96,1.59,ID,1714965902
348,keflavik,64.0049,-22.5624,39.110000000000014,93,40,4.63,IS,1714966014
349,sabang,5.8933,95.3214,84.54199999999997,75,21,1.82,ID,1714965903
350,ovruch,51.3246,28.8035,53.023999999999944,90,99,2.33,UA,1714965903
351,micheweni,-4.9667,39.8333,77.18,90,100,5.6,TZ,1714966015
352,loango,-4.6719,11.8312,80.25799999999998,89,40,2.57,CG,1714966015
353,martapura,-3.4167,114.85,87.88999999999993,74,40,2.57,ID,1714966015
354,kolonia,50.9333,6.95,55.95799999999991,83,20,0.51,DE,1714966015
355,saint-philippe,-21.3585,55.7679,67.58600000000007,76,20,4.5,RE,1714966016
356,vellanur,13.1544,80.0992,93.82999999999998,74,20,5.14,IN,1714966016
357,kone,-21.0595,164.8658,82.25600000000003,47,89,4.05,NC,1714966016
358,nouadhibou,20.931,-17.0347,64.382,88,2,7.2,MR,1714966016
359,sarh,9.1429,18.3923,83.714,28,0,1.16,TD,1714965905
360,ponorogo,-7.8685,111.462,84.36200000000002,59,16,2.24,ID,1714965906
361,warmbad,-28.45,18.7333,64.43599999999998,39,0,0.38,NA,1714966017
362,resistencia,-27.4606,-58.9839,77.108,95,0,1.03,AR,1714965906
363,bandarbeyla,9.4942,50.8122,83.37200000000001,76,100,1.6,SO,1714966017
364,fortaleza,-3.7227,-38.5247,82.52600000000001,89,75,1.54,BR,1714966017
365,karatuzskoye,53.6072,92.8667,62.38399999999996,59,100,3.58,RU,1714965907
366,suva,-18.1416,178.4415,80.07800000000003,89,75,3.6,FJ,1714965907
367,amga,60.8953,131.9608,53.31200000000007,45,48,2.73,RU,1714966018
368,enewetak,11.3474,162.3373,81.75200000000001,74,36,7.1,MH,1714966018
369,saint-joseph,-21.3667,55.6167,66.57800000000003,70,10,4.97,RE,1714966018
370,hawaiian paradise park,19.5933,-154.9731,74.03000000000003,86,100,6.17,US,1714966019
371,ancud,-41.8697,-73.8203,46.976000000000056,84,90,7.22,CL,1714965908
372,blythe,33.6103,-114.5964,72.05000000000001,12,0,7.72,US,1714965897
373,rio pardo,-29.9897,-52.3781,70.44800000000004,98,83,2.21,BR,1714965909
374,sao vicente,-23.9631,-46.3919,84.38000000000005,26,0,1.58,BR,1714965909
375,pervomayskiy,53.2485,40.2871,38.389999999999986,86,19,2.33,RU,1714966019
376,dauphin,51.1494,-100.0502,55.54400000000004,50,0,6.17,CA,1714965909
377,aljezur,37.3191,-8.8033,58.17199999999997,96,99,3.28,PT,1714966020
378,ipatovo,45.7181,42.9036,46.039999999999964,81,100,0.57,RU,1714966020
379,akrehamn,59.2667,5.1833,49.406000000000006,93,100,3.09,NO,1714966020
380,heinola,61.2056,26.0381,35.00599999999997,72,34,1.78,FI,1714965910
381,serenje,-13.2325,30.2352,58.63999999999993,84,48,1.63,ZM,1714965911
382,aswan,24.0934,32.907,73.02199999999999,22,0,4.63,EG,1714965911
383,dagda,56.0951,27.5372,43.412000000000035,76,100,3.33,LV,1714965911
384,puerto quijarro,-17.7833,-57.7667,77.41400000000004,61,0,1.39,BO,1714965911
385,at taj,24.2049,23.2857,67.02800000000008,29,0,3.7,LY,1714965911
386,fort wellington,6.4,-57.6,80.32999999999998,86,100,3.89,GY,1714966021
387,thinadhoo,0.5333,72.9333,85.29799999999994,77,89,4.9,MV,1714966021
388,saldanha,-33.0117,17.9442,57.25399999999996,89,92,6.86,ZA,1714965912
389,lichinga,-13.3128,35.2406,60.88999999999993,94,75,3.09,MZ,1714965912
390,mao,39.8885,4.2658,61.358000000000004,100,40,3.09,ES,1714965912
391,andovoranto,-18.95,49.1,70.88000000000005,85,90,2.75,MG,1714965913
392,matoury,4.8483,-52.3317,78.76399999999995,100,75,3.09,GF,1714965913
393,baotou,40.6522,109.8222,69.67399999999992,16,99,2.77,CN,1714966022
394,luderitz,-26.6481,15.1594,58.622000000000014,72,0,3.2,NA,1714965913
395,krasnyy chikoy,50.3643,108.7512,66.88399999999996,35,38,0.82,RU,1714966022
396,uturoa,-16.7333,-151.4333,82.57999999999998,79,8,8.31,PF,1714965914
397,nadym,65.5333,72.5167,23.81000000000006,90,96,8.11,RU,1714966023
398,yanam,16.7333,82.2167,94.24400000000009,54,14,2.98,IN,1714965914
399,sharm el-sheikh,27.8518,34.305,71.74400000000009,46,0,5.25,EG,1714965914
400,almeirim,-1.5233,-52.5817,74.74999999999994,99,98,1.33,BR,1714965915
401,xining,36.6167,101.7667,61.12399999999997,19,99,1.91,CN,1714965915
402,akalkot,17.5333,76.2167,93.93800000000005,27,0,5.93,IN,1714965915
403,axim,4.8699,-2.2405,81.57199999999995,84,65,2.6,GH,1714966024
404,caleta de carquin,-11.0925,-77.6267,66.95599999999996,90,59,3.47,PE,1714966024
405,kavaratti,10.5669,72.642,84.9919999999999,67,36,2.11,IN,1714966024
406,tolanaro,-25.0319,46.9987,73.47200000000004,78,20,6.17,MG,1714965916
407,valle de la pascua,9.2155,-66.0073,83.62399999999997,59,66,2.5,VE,1714966024
408,mansa,29.9833,75.3833,94.78399999999993,19,0,0.69,IN,1714966025
409,crane,31.3974,-102.3501,72.73399999999998,76,5,6.58,US,1714965917
410,guasdualito,7.2424,-70.7324,76.964,94,75,0.0,VE,1714966025
411,dolgoderevenskoye,55.3444,61.3444,42.90799999999996,51,0,5.0,RU,1714966025
412,gambiran satu,-8.3939,114.1464,83.53399999999993,66,51,1.82,ID,1714966025
413,yreka,41.7354,-122.6345,48.379999999999995,79,20,4.63,US,1714966026
414,peniche,39.3558,-9.3811,57.29000000000002,96,55,6.51,PT,1714966026
415,alesund,62.4723,6.1549,48.75799999999998,99,100,4.12,NO,1714965918
416,camocim,-2.9022,-40.8411,77.91800000000006,91,100,3.38,BR,1714966026
417,betio village,1.358,172.9211,87.83600000000007,71,95,3.91,KI,1714966026
418,malyn,50.7723,29.2383,52.646000000000015,91,98,2.35,UA,1714965919
419,eldorado,-23.7869,-54.2836,72.32,48,0,3.57,BR,1714966027
420,kenai,60.5544,-151.2583,48.146000000000015,70,100,5.14,US,1714966027
421,san isidro de curuguaty,-24.5167,-55.7,76.71200000000005,50,0,1.59,PY,1714965919
422,tocopilla,-22.092,-70.1979,66.16400000000004,76,9,2.63,CL,1714965920
423,ko pha ngan,9.7578,100.0291,90.28399999999993,74,43,1.98,TH,1714965920
424,ad dabbah,18.05,30.95,81.12200000000001,16,0,3.93,SD,1714966028
425,hazorasp,41.3194,61.0742,64.238,48,0,5.22,UZ,1714966028
426,dieppe,49.75,1.1667,54.31999999999999,95,94,2.06,FR,1714965921
427,veroia,40.5233,22.2036,54.68000000000001,75,1,1.34,GR,1714966029
428,gisborne,-38.6533,178.0042,65.47999999999996,59,29,0.91,NZ,1714965777
429,puerto ayacucho,5.6639,-67.6236,76.72999999999996,94,100,1.75,VE,1714965921
430,holualoa,19.6228,-155.9522,76.83800000000002,82,75,4.12,US,1714966029
431,kamloops,50.6665,-120.3192,59.98999999999995,51,75,9.26,CA,1714966029
432,vorkuta,67.5,64.0,7.088000000000022,96,100,1.24,RU,1714966030
433,mandalgovi,45.7625,106.2708,62.51000000000005,21,4,0.89,MN,1714966030
434,bakchar,57.0186,82.0711,40.910000000000025,56,27,6.13,RU,1714966030
435,san rafael del yuma,18.4299,-68.6739,80.16800000000006,90,100,2.45,DO,1714966030
436,aginskoye,51.1,114.53,59.68399999999991,35,78,2.34,RU,1714966031
437,kayyerkan,69.3786,87.7439,22.298000000000002,77,100,1.85,RU,1714965923
438,libreville,0.3925,9.4537,77.01800000000009,94,20,2.06,GA,1714966031
439,mount pearl,47.5166,-52.7813,32.34199999999993,93,0,4.63,CA,1714965907
440,auki,-8.7676,160.7034,86.12600000000003,73,95,1.36,SB,1714966031
441,mek'ele,13.4967,39.4753,62.78000000000003,74,19,2.59,ET,1714966032
442,petoskey,45.3733,-84.9553,48.50599999999997,86,0,2.06,US,1714966032
443,manta,-0.95,-80.7333,76.78399999999993,83,0,1.54,EC,1714965767
444,mo i rana,66.3128,14.1428,41.46800000000002,71,38,3.13,NO,1714965924
445,chengdu,30.6667,104.0667,76.892,53,0,2.0,CN,1714965925
446,nizhneudinsk,54.9076,99.0276,79.05200000000008,26,99,3.77,RU,1714965925
447,mason city,43.1536,-93.201,53.58199999999994,75,0,2.57,US,1714966033
448,hilo,19.7297,-155.09,74.24600000000004,86,100,6.17,US,1714965925
449,mar del plata,-38.0023,-57.5575,59.089999999999975,73,0,6.69,AR,1714966033
450,hobyo,5.3505,48.5268,82.32800000000003,72,97,4.22,SO,1714965926
451,castillos,-34.1667,-53.8333,64.14799999999997,99,97,1.32,UY,1714966033
452,sidi ifni,29.3797,-10.173,64.14799999999997,85,100,2.65,MA,1714966034
453,broome,42.2506,-75.833,55.202000000000055,96,100,2.57,US,1714966034
454,misratah,32.3754,15.0925,63.571999999999946,70,3,2.78,LY,1714966034
455,lerwick,60.1545,-1.1494,48.19999999999993,97,99,2.33,GB,1714966034
456,cromer,52.9312,1.2989,47.13799999999998,88,32,1.86,GB,1714965927
457,magistral'nyy,56.1725,107.4458,62.36599999999993,42,99,6.09,RU,1714965927
458,seydi,39.4816,62.9137,68.84600000000006,49,4,5.02,TM,1714966035
459,vernon,50.2581,-119.2691,63.212000000000046,49,100,4.47,CA,1714965794
460,bubaque,11.2833,-15.8333,79.12399999999997,69,10,5.19,GW,1714965928
461,shache,38.4167,77.2406,75.32600000000008,24,100,4.57,CN,1714966035
462,floro,61.5996,5.0328,49.226000000000056,100,100,0.51,NO,1714966035
463,ineu,46.4333,21.85,57.991999999999905,89,100,3.19,RO,1714965928
464,bambanglipuro,-7.95,110.2833,83.46200000000005,68,77,4.51,ID,1714965928
465,blackwell,36.8045,-97.2828,62.56400000000002,94,100,4.12,US,1714965929
466,songea,-10.6833,35.65,61.46599999999995,96,60,0.79,TZ,1714966036
467,morondava,-20.2833,44.2833,71.72600000000006,66,0,3.61,MG,1714965929
468,santana,-0.0583,-51.1817,80.78000000000003,89,0,1.54,BR,1714965929
469,janeng,-25.4167,25.55,49.639999999999986,43,43,0.75,BW,1714965929
470,kayangel,8.0823,134.7173,83.66000000000003,68,5,4.98,PW,1714966037
471,mersing,2.4312,103.8405,93.11000000000007,75,40,3.09,MY,1714965930
472,makokou,0.5738,12.8642,71.51000000000005,95,4,1.23,GA,1714966037
473,mirnyy,62.5353,113.9611,32.233999999999924,94,73,1.79,RU,1714965931
474,salinopolis,-0.6136,-47.3561,79.16000000000003,92,99,5.13,BR,1714965931
475,aberdeen,57.1437,-2.0981,52.286,95,100,3.09,GB,1714966038
476,polyarnyy,69.1989,33.4478,29.102000000000032,76,100,8.28,RU,1714965931
477,khadan khak,30.7477,67.7085,65.35399999999998,36,0,2.58,PK,1714966038
478,contamana,-7.3333,-75.0167,75.11000000000007,87,73,0.3,PE,1714965932
479,al wajh,26.2455,36.4525,75.14600000000002,46,0,2.57,SA,1714966038
480,khovd,48.0056,91.6419,74.98399999999998,8,8,3.05,MN,1714966038
481,sabinopolis,-18.6661,-43.0839,62.20400000000001,97,6,1.18,BR,1714965932
482,nova sintra,14.8667,-24.7167,74.30000000000001,78,33,8.42,CV,1714965932
483,ulaangom,49.9811,92.0667,67.262,23,63,1.56,MN,1714966039
484,kavieng,-2.5744,150.7967,86.37799999999999,66,100,1.61,PG,1714966039
485,grand falls-windsor,48.9332,-55.6649,43.50200000000001,78,82,1.68,CA,1714965933
486,cotacachi,0.3,-78.2667,54.94999999999999,85,81,2.5,EC,1714966040
487,waynesboro,38.0685,-78.8895,63.571999999999946,97,40,2.06,US,1714966040
488,northam,51.0333,-4.2167,49.38799999999998,89,93,1.36,GB,1714965934
489,pimentel,-6.8367,-79.9342,66.488,88,20,6.17,PE,1714966040
490,amos,48.5669,-78.1162,43.08800000000002,87,43,1.57,CA,1714966040
491,veraval,20.9,70.3667,83.83999999999997,69,9,4.82,IN,1714966040
492,harsud,22.1,76.7333,94.63999999999993,27,33,5.78,IN,1714965935
493,launceston,-41.45,147.1667,62.14999999999992,51,28,4.63,AU,1714965935
494,bel ombre,-4.6167,55.4167,78.63799999999998,89,75,7.72,SC,1714965935
495,labrador city,52.9463,-66.9114,42.710000000000036,84,100,6.17,CA,1714966041
496,malindi,-3.2175,40.1191,78.47600000000006,89,100,6.91,KE,1714965936
497,baidoa,3.1138,43.6498,72.19400000000002,96,100,2.5,SO,1714966041
498,tukrah,32.5341,20.5791,59.32400000000001,86,0,0.62,LY,1714966042
499,springbok,-29.6643,17.8865,58.35200000000003,33,0,2.45,ZA,1714966042
500,gamboma,-1.8764,15.8644,76.42399999999992,69,18,0.87,CG,1714965937
501,den helder,52.9599,4.7593,49.98199999999997,94,54,0.89,NL,1714965937
502,flying fish cove,-10.4217,105.6791,82.07600000000008,78,100,6.17,CX,1714966042
503,chunskiy,56.0815,99.6342,73.67000000000002,36,100,6.09,RU,1714966043
504,centenario do sul,-22.8211,-51.5953,69.67399999999992,51,0,2.79,BR,1714965937
505,sechura,-5.5569,-80.8222,71.27600000000001,77,33,7.02,PE,1714966043
506,jianshui,23.6363,102.8264,79.88000000000005,47,7,4.04,CN,1714965938
507,murphysboro,37.7645,-89.3351,66.25399999999996,94,100,2.06,US,1714965938
508,puerto real,36.5282,-6.1901,63.24799999999999,88,0,1.54,ES,1714966043
509,iguape,-24.7081,-47.5553,71.43800000000005,91,3,1.58,BR,1714965938
510,kill devil hills,36.0307,-75.676,71.97800000000001,80,40,8.23,US,1714966044
511,okhotsk,59.3833,143.3,39.99199999999996,75,29,2.91,RU,1714965939
512,igrim,63.1906,64.4162,27.319999999999993,81,55,2.71,RU,1714966044
513,lethbridge,49.7,-112.8186,50.10799999999995,71,100,3.09,CA,1714965815
514,palikir - national government center,6.9248,158.1611,86.84600000000006,84,100,5.66,FM,1714965940
515,souillac,-20.5167,57.5167,75.57800000000003,78,40,5.14,MU,1714966045
516,faya-largeau,17.9257,19.1043,86.48600000000005,19,0,8.43,TD,1714966045
517,quarai,-30.3875,-56.4514,70.30400000000003,97,100,3.38,BR,1714966045
518,amungan,15.3652,119.9582,89.38399999999996,61,64,5.82,PH,1714966045
519,gamay,12.3854,125.2979,89.88799999999998,52,14,3.52,PH,1714965941
520,ponte nova,-20.4164,-42.9086,65.57,92,32,1.43,BR,1714966046
521,gore,-46.1028,168.9436,47.85799999999995,56,59,3.51,NZ,1714965941
522,ruidoso,33.3317,-105.673,66.95599999999996,17,0,4.12,US,1714966046
523,tanout,14.9709,8.8879,83.10200000000003,15,0,2.37,NE,1714965942
524,nuevo casas grandes,30.4167,-107.9167,68.37799999999999,13,0,6.12,MX,1714965793
525,ust'-ilimsk,58.0006,102.6619,70.44800000000004,41,99,6.71,RU,1714966047
526,okha,53.5739,142.9478,37.25599999999997,65,43,3.58,RU,1714965942
527,ondjiva,-17.0667,15.7333,62.636000000000024,39,1,2.06,AO,1714965943
528,penhalonga,-18.8911,32.6978,51.565999999999974,78,4,0.72,ZW,1714965943
529,murehwa,-17.6432,31.784,51.98000000000002,83,6,1.2,ZW,1714966047
530,harstad,68.799,16.5293,33.24199999999996,85,6,8.94,NO,1714965943
531,nadi,-17.8,177.4167,85.99999999999994,74,75,6.17,FJ,1714966048
532,genhe,50.7833,121.5167,62.54599999999999,22,99,1.8,CN,1714966048
533,tangalle,6.024,80.7911,87.96200000000005,70,78,3.4,LK,1714966048
534,bengkulu,-3.8004,102.2655,84.56,71,7,1.62,ID,1714966049
535,ternate,0.8,127.4,83.73200000000003,73,54,3.59,ID,1714965944
536,uray,60.1247,64.7758,34.879999999999995,55,20,2.68,RU,1714965945
537,siwa oasis,29.2041,25.5195,62.58199999999994,65,0,2.72,EG,1714965945
538,moyale,3.5167,39.0584,67.24400000000009,93,99,1.9,KE,1714966049
539,chibougamau,49.9168,-74.3659,44.22199999999998,93,100,1.03,CA,1714965945
540,igarka,67.4667,86.5833,31.010000000000048,91,100,5.81,RU,1714966050
541,kalamata,37.0389,22.1142,60.11599999999993,63,0,1.54,GR,1714965946
542,ebon,4.582,168.6964,80.9600000000001,86,100,10.88,MH,1714965946
543,soio,-6.1349,12.3689,77.70200000000006,91,58,2.93,AO,1714965946
544,miyaly,48.8844,53.7836,48.847999999999956,38,86,2.99,KZ,1714966050
545,port macquarie,-31.4333,152.9167,62.88799999999998,83,99,6.95,AU,1714965946
546,smithers,54.7804,-127.1743,52.12399999999997,76,100,2.06,CA,1714966051
547,franceville,-1.6333,13.5836,73.68800000000005,95,30,0.89,GA,1714965947
548,markovo,57.3206,107.0881,69.83600000000007,34,94,6.08,RU,1714966051
549,pudasjarvi,65.3833,26.9167,24.96199999999999,90,21,2.2,FI,1714966051
550,klaksvik,62.2266,-6.589,45.51800000000003,99,100,4.34,FO,1714966051
551,cestos city,5.46,-9.5828,79.26800000000009,87,97,0.27,LR,1714966052
552,sawakin,19.1059,37.3321,77.98999999999995,48,1,1.08,SD,1714965948
553,tsarevo,42.1667,27.85,43.97000000000003,71,0,1.65,BG,1714966052
554,taloc,10.5722,122.8967,88.79000000000002,60,100,6.46,PH,1714966052
555,loen,7.7601,168.2307,83.44400000000002,78,71,8.92,MH,1714966052
556,vilyuchinsk,52.9306,158.4028,48.47000000000003,69,52,3.01,RU,1714965949
557,lagoa,39.05,-27.9833,61.08800000000002,94,100,12.48,PT,1714965949
558,ghat,24.9647,10.1728,75.93800000000005,42,66,5.02,LY,1714966053
559,hoopstad,-27.8327,25.9083,56.80400000000003,40,1,1.76,ZA,1714965950
560,saudarkrokur,65.7461,-19.6394,36.410000000000025,72,0,5.66,IS,1714965950
561,el nido,11.1858,119.3956,88.01600000000002,64,46,3.76,PH,1714965950
562,san pedro,14.35,121.0167,92.4260000000001,67,40,4.47,PH,1714966053
563,nueva gerona,21.8833,-82.8,79.55599999999998,77,0,4.35,CU,1714965950
564,lazaro cardenas,17.9583,-102.2,76.01000000000005,80,100,1.82,MX,1714965954
